station_id,station_display_name,station_name,state,municipality,status,lat,lon,altitude_m,tipo_clima_didactico,color_clima,descripcion_corta,explicacion_clima,mensaje_para_ninos,temperatura_media_anual,temperatura_maxima_promedio,temperatura_minima_promedio,precipitacion_anual_promedio,year,month,month_name,date_month,precipitation_mm,tmax_c,tmin_c,tmean_c,days_expected,days_precip_observed,days_tmax_observed,days_tmin_observed,precip_source,tmax_source,tmin_source,data_status,demo_generated,source_file,note
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2016,2,Febrero,2016-02-01,49.8,30.5,18.0,24.2,29,28.0,27.0,27.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2016,3,Marzo,2016-03-01,39.5,34.5,22.3,28.4,31,30.0,29.0,29.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2016,4,Abril,2016-04-01,28.0,36.7,23.1,29.9,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2016,5,Mayo,2016-05-01,20.8,39.4,24.9,32.1,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2016,6,Junio,2016-06-01,210.0,35.4,22.7,29.0,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2016,7,Julio,2016-07-01,78.9,34.8,22.0,28.4,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2016,8,Agosto,2016-08-01,212.9,34.7,22.7,28.7,31,30.0,29.0,29.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2016,9,Septiembre,2016-09-01,345.4,34.6,22.5,28.5,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2016,10,Octubre,2016-10-01,208.3,33.3,21.9,27.6,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2016,11,Noviembre,2016-11-01,60.4,31.2,20.7,26.0,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2016,12,Diciembre,2016-12-01,226.0,32.0,20.5,26.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,1,Enero,2017-01-01,44.5,30.8,19.7,25.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,2,Febrero,2017-02-01,0.8,32.5,19.5,26.0,28,28.0,28.0,28.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,3,Marzo,2017-03-01,0.0,32.4,20.6,26.5,31,31.0,20.0,20.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,4,Abril,2017-04-01,0.0,35.8,22.4,29.1,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,5,Mayo,2017-05-01,67.0,37.5,22.9,30.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,6,Junio,2017-06-01,197.2,35.3,22.7,29.0,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,7,Julio,2017-07-01,114.4,34.1,22.5,28.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,8,Agosto,2017-08-01,211.4,34.2,22.4,28.3,31,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,9,Septiembre,2017-09-01,226.9,33.5,22.9,28.2,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,10,Octubre,2017-10-01,355.3,32.0,21.9,27.0,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,11,Noviembre,2017-11-01,71.8,30.3,19.9,25.1,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2017,12,Diciembre,2017-12-01,69.1,29.2,18.9,24.1,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,1,Enero,2018-01-01,191.0,27.1,17.1,22.1,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,2,Febrero,2018-02-01,89.0,30.8,20.2,25.5,28,28.0,28.0,28.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,3,Marzo,2018-03-01,0.0,33.6,21.0,27.3,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,4,Abril,2018-04-01,49.0,35.3,21.5,28.4,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,5,Mayo,2018-05-01,17.4,35.5,23.3,29.4,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,6,Junio,2018-06-01,157.0,34.8,23.0,28.9,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,7,Julio,2018-07-01,152.0,34.9,22.2,28.6,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,8,Agosto,2018-08-01,219.0,34.2,21.3,27.7,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,9,Septiembre,2018-09-01,230.5,33.7,22.2,28.0,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,10,Octubre,2018-10-01,187.5,32.5,21.8,27.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,11,Noviembre,2018-11-01,293.5,30.5,20.8,25.7,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2018,12,Diciembre,2018-12-01,49.0,28.3,18.7,23.5,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,1,Enero,2019-01-01,33.0,28.2,18.3,23.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,2,Febrero,2019-02-01,19.0,32.0,20.0,26.0,28,28.0,28.0,28.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,3,Marzo,2019-03-01,46.5,31.6,19.6,25.6,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,4,Abril,2019-04-01,17.0,35.0,21.3,28.2,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,5,Mayo,2019-05-01,54.5,38.3,23.5,30.9,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,6,Junio,2019-06-01,326.0,34.7,22.8,28.7,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,7,Julio,2019-07-01,68.5,34.6,22.1,28.4,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,8,Agosto,2019-08-01,55.8,34.7,22.1,28.4,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,9,Septiembre,2019-09-01,45.0,34.0,21.8,27.9,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,10,Octubre,2019-10-01,247.5,32.5,21.9,27.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,11,Noviembre,2019-11-01,248.5,29.7,20.3,25.0,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2019,12,Diciembre,2019-12-01,69.5,28.5,18.8,23.6,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2020,1,Enero,2020-01-01,42.5,28.5,19.0,23.8,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2020,2,Febrero,2020-02-01,40.0,30.4,19.9,25.2,29,29.0,29.0,29.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2020,3,Marzo,2020-03-01,4.0,33.4,20.3,26.8,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2020,4,Abril,2020-04-01,30.5,37.6,22.8,30.2,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2020,5,Mayo,2020-05-01,323.2,36.0,22.5,29.3,31,30.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2020,6,Junio,2020-06-01,325.8,33.1,22.9,28.0,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2020,7,Julio,2020-07-01,93.7,34.4,22.8,28.6,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2020,8,Agosto,2020-08-01,200.5,33.5,22.7,28.1,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2020,9,Septiembre,2020-09-01,307.5,32.8,22.3,27.6,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2020,10,Octubre,2020-10-01,920.7,30.7,21.7,26.2,31,31.0,31.0,31.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
4024,"Palizada, Campeche",PALIZADA,CAMPECHE,PALIZADA,OPERANDO,18.25305556,-92.09194444,4.0,Cálido húmedo,#FF8746,Lugar cálido y lluvioso,Esta estación representa un lugar donde hace calor y llueve mucho durante el año.,Aquí hace calor y llueve mucho.,27.4,33.2,21.6,1639.1,2020,11,Noviembre,2020-11-01,256.0,30.0,21.1,25.6,30,30.0,30.0,30.0,observado,observado,observado,observado,False,4024.txt,Dato mensual observado suficiente.
